time,PV,PM10,PM25,SO2,CO,O3,NO2,기온,강수량,습도,풍속,풍향,증기압,이슬점온도,현지기압,해면기압,일조,일사,지면온도
2017-01-01 01:00:00,0,37,29,0.002,0.500,0.015,0.011,0,,81,1,270,5,-2.8,1012.5,1030.1,,,-.2
2017-01-01 02:00:00,0,39,31,0.002,0.500,0.017,0.008,.5,,79,1.7,290,5,-2.7,1012.7,1030.2,,,-.2
2017-01-01 03:00:00,0,39,31,0.002,0.500,0.015,0.008,-.1,,80,.6,160,4.9,-3.1,1012.9,1030.5,,,-.3
2017-01-01 04:00:00,0,38,27,0.001,0.500,0.014,0.008,-.5,,81,.6,200,4.8,-3.3,1012.5,1030.1,,,-.4
2017-01-01 05:00:00,0,38,29,0.002,0.500,0.012,0.010,-1,,85,.2,0,4.8,-3.2,1011.8,1029.4,,,-.5
2017-01-01 06:00:00,0,35,28,0.002,0.500,0.013,0.008,-2.2,,89,1.2,70,4.6,-3.7,1011.9,1029.6,,,-.6
2017-01-01 07:00:00,0,35,28,0.002,0.500,0.011,0.011,-1.8,,90,.6,110,4.8,-3.2,1012.6,1030.3,,,-.7
2017-01-01 08:00:00,0.072,39,30,0.002,0.500,0.008,0.014,-2.2,,89,.5,70,4.6,-3.7,1013.4,1031.1,0,,-.6
2017-01-01 09:00:00,21.168,41,28,0.002,0.500,0.008,0.014,-1.7,,89,.2,0,4.8,-3.2,1013.9,1031.6,0,,-.2
2017-01-01 10:00:00,74.52,54,41,0.002,0.500,0.010,0.014,.9,,79,.4,0,5.2,-2.3,1013.9,1031.4,.8,,0
2017-01-01 11:00:00,160.668,58,41,0.003,0.500,0.019,0.012,4.4,,65,.6,250,5.4,-1.6,1013.5,1030.7,.9,,.2
2017-01-01 12:00:00,193.572,68,37,0.003,0.400,0.028,0.009,8.5,,49,1.4,270,5.4,-1.6,1012.1,1029,1,,1.5
2017-01-01 13:00:00,205.092,52,30,0.004,0.400,0.036,0.010,10.2,,42,1.5,250,5.2,-2.1,1010.6,1027.5,1,,7.3
2017-01-01 14:00:00,196.128,63,28,0.007,0.500,0.036,0.013,11.2,,37,1.5,320,4.9,-2.9,1009.8,1026.6,1,,9.9
2017-01-01 15:00:00,156.96,70,32,0.023,1.300,0.025,0.032,11.8,,33,1,290,4.6,-3.9,1009.3,1026,1,,10.1
2017-01-01 16:00:00,89.496,91,51,0.045,2.800,0.022,0.051,11.6,,37,.9,270,5,-2.6,1009.1,1025.8,1,,7.9
2017-01-01 17:00:00,30.708,128,81,0.020,1.100,0.029,0.035,8.9,,46,2.5,110,5.2,-2.1,1009,1025.9,.2,,4.9
2017-01-01 18:00:00,0.684,86,54,0.014,0.800,0.027,0.033,6.8,,55,.5,110,5.4,-1.6,1009.2,1026.2,0,,2.8
2017-01-01 19:00:00,0,79,55,0.009,1.100,0.009,0.047,3.9,,67,0,0,5.4,-1.6,1008.9,1026.1,,,1.4
2017-01-01 20:00:00,0,96,71,0.006,1.100,0.006,0.042,3.3,,71,.3,0,5.5,-1.4,1009.2,1026.5,,,.5
2017-01-01 21:00:00,0,91,69,0.005,1.000,0.011,0.029,1.8,,78,.5,360,5.4,-1.6,1009,1026.4,,,0
2017-01-01 22:00:00,0,88,66,0.004,1.200,0.007,0.029,1.5,,81,0,0,5.5,-1.4,1008.3,1025.7,,,.2
2017-01-01 23:00:00,0,82,67,0.003,1.400,0.008,0.025,.6,,83,.2,0,5.3,-1.9,1008.7,1026.1,,,.2
2017-01-02 00:00:00,0,87,71,0.003,1.300,0.008,0.021,-.3,,87,.1,0,5.2,-2.2,1008.3,1025.8,,,.1
2017-01-02 01:00:00,0,81,69,0.002,1.300,0.007,0.020,-1,,90,.2,0,5.1,-2.4,1007.3,1024.8,,,.1
2017-01-02 02:00:00,0,77,65,0.002,1.200,0.008,0.017,-.7,,89,.9,270,5.2,-2.2,1007.1,1024.6,,,.1
2017-01-02 03:00:00,0,78,68,0.002,1.100,0.008,0.015,0,,86,.5,270,5.3,-2,1007.2,1024.7,,,.1
2017-01-02 04:00:00,0,72,66,0.002,1.000,0.009,0.014,.1,,86,.4,0,5.3,-1.9,1006.9,1024.4,,,.1
2017-01-02 05:00:00,0,73,60,0.002,0.800,0.013,0.012,.6,,86,.7,250,5.5,-1.4,1006.5,1023.9,,,.2
2017-01-02 06:00:00,0,72,50,0.002,0.800,0.011,0.013,1.3,0,86,.6,250,5.8,-.7,1006.1,1023.4,,,.1
2017-01-02 07:00:00,0,67,50,0.002,0.700,0.013,0.012,1.2,,89,0,0,5.9,-.4,1006.4,1023.8,,,0
2017-01-02 08:00:00,0.036,63,52,0.003,0.800,0.007,0.027,.8,,88,.1,0,5.7,-.9,1006.5,1023.9,0,,0
2017-01-02 09:00:00,23.868,69,56,0.003,1.000,0.004,0.029,1.1,,89,0,0,5.9,-.5,1006.4,1023.8,0,,.1
